Run	nr_successes	Running avg
4294	3	0.028645
4295	2	0.028638
4296	4	0.028631
4297	3	0.028625
4298	3	0.028618
4299	2	0.028611
4300	2	0.028605
4301	3	0.028598
4302	2	0.028591
4303	1	0.028585
4304	3	0.028578
4305	2	0.028571
4306	3	0.028565
4307	4	0.028558
4308	4	0.028552
4309	4	0.028545
4310	3	0.028538
4311	2	0.028532
4312	3	0.028525
4313	3	0.028518
4314	3	0.028512
4315	2	0.028505
4316	2	0.028499
4317	2	0.028492
4318	1	0.028485
4319	2	0.028479
4320	3	0.028472
4321	4	0.028466
4322	3	0.028459
4323	1	0.028452
4324	2	0.028446
4325	2	0.028439
4326	4	0.028433
4327	3	0.028426
4328	1	0.028420
4329	3	0.028413
4330	4	0.028406
4331	4	0.028400
4332	5	0.028624
4333	2	0.028618
4334	3	0.028611
4335	1	0.028604
4336	4	0.028598
4337	1	0.028591
4338	2	0.028585
4339	3	0.028578
4340	2	0.028571
4341	3	0.028565
4342	1	0.028558
4343	1	0.028552
4344	1	0.028545
4345	2	0.028539
4346	2	0.028532
4347	2	0.028525
4348	1	0.028519
4349	4	0.028512
4350	2	0.028506
4351	2	0.028499
4352	2	0.028493
4353	2	0.028486
4354	1	0.028480
4355	2	0.028473
4356	2	0.028466
4357	3	0.028460
4358	1	0.028453
4359	2	0.028447
4360	3	0.028440
4361	2	0.028434
4362	4	0.028427
4363	3	0.028421
4364	2	0.028414
4365	3	0.028408
4366	2	0.028401
4367	3	0.028395
4368	1	0.028388
4369	4	0.028382
4370	4	0.028375
4371	2	0.028369
4372	2	0.028362
4373	2	0.028356
4374	2	0.028349
4375	3	0.028343
4376	3	0.028336
4377	2	0.028330
4378	3	0.028323
4379	1	0.028317
4380	3	0.028311
4381	3	0.028304
4382	2	0.028298
4383	3	0.028291
4384	1	0.028285
4385	3	0.028278
4386	2	0.028272
4387	5	0.028493
4388	3	0.028487
4389	3	0.028480
4390	3	0.028474
4391	2	0.028467
4392	2	0.028461
4393	3	0.028454
4394	3	0.028448
4395	2	0.028441
4396	3	0.028435
4397	2	0.028428
4398	3	0.028422
4399	1	0.028416
4400	4	0.028409
4401	2	0.028403
4402	2	0.028396
4403	2	0.028390
4404	3	0.028383
4405	2	0.028377
4406	2	0.028370
4407	2	0.028364
4408	3	0.028358
4409	1	0.028351
4410	4	0.028345
4411	2	0.028338
4412	2	0.028332
4413	3	0.028325
4414	2	0.028319
4415	3	0.028313
4416	4	0.028306
4417	1	0.028300
4418	2	0.028293
4419	2	0.028287
4420	5	0.028507
4421	4	0.028500
4422	2	0.028494
4423	2	0.028487
4424	5	0.028707
4425	2	0.028701
4426	2	0.028694
4427	4	0.028688
4428	3	0.028681
4429	3	0.028675
4430	2	0.028668
4431	2	0.028662
4432	3	0.028655
4433	3	0.028649
4434	1	0.028642
4435	3	0.028636
4436	3	0.028629
4437	3	0.028623
4438	2	0.028616
4439	2	0.028610
4440	2	0.028604
4441	2	0.028597
4442	3	0.028591
4443	3	0.028584
4444	1	0.028578
4445	2	0.028571
4446	2	0.028565
4447	4	0.028559
4448	5	0.028777
4449	1	0.028771
4450	3	0.028764
4451	4	0.028758
4452	2	0.028751
4453	4	0.028745
4454	3	0.028738
4455	3	0.028732
4456	2	0.028725
4457	3	0.028719
4458	3	0.028712
4459	3	0.028706
4460	3	0.028700
4461	3	0.028693
4462	4	0.028687
4463	2	0.028680
4464	1	0.028674
4465	2	0.028667
4466	3	0.028661
4467	2	0.028655
4468	3	0.028648
4469	3	0.028642
4470	2	0.028635
4471	4	0.028629
4472	2	0.028623
4473	2	0.028616
4474	2	0.028610
4475	3	0.028603
4476	3	0.028597
4477	2	0.028591
4478	2	0.028584
4479	4	0.028578
4480	2	0.028571
4481	3	0.028565
4482	2	0.028559
4483	0	0.028552
4484	2	0.028546
4485	4	0.028540
4486	2	0.028533
4487	3	0.028527
4488	3	0.028520
4489	5	0.028737
4490	3	0.028731
4491	1	0.028724
4492	2	0.028718
4493	2	0.028711
4494	1	0.028705
4495	2	0.028699
4496	1	0.028692
4497	1	0.028686
4498	5	0.028902
4499	4	0.028895
4500	5	0.029111
4501	3	0.029105
4502	3	0.029098
4503	3	0.029092
4504	3	0.029085
4505	3	0.029079
4506	3	0.029072
4507	3	0.029066
4508	3	0.029059
4509	1	0.029053
4510	4	0.029047
4511	2	0.029040
4512	3	0.029034
4513	2	0.029027
4514	3	0.029021
4515	1	0.029014
4516	2	0.029008
4517	2	0.029002
4518	5	0.029216
4519	3	0.029210
4520	3	0.029204
4521	4	0.029197
4522	4	0.029191
4523	2	0.029184
4524	2	0.029178
4525	2	0.029171
4526	1	0.029165
4527	4	0.029158
4528	3	0.029152
4529	2	0.029146
4530	2	0.029139
4531	4	0.029133
4532	3	0.029126
4533	1	0.029120
4534	3	0.029113
4535	2	0.029107
4536	4	0.029101
4537	2	0.029094
4538	4	0.029088
4539	2	0.029081
4540	3	0.029075
4541	2	0.029068
4542	1	0.029062
4543	0	0.029056
4544	3	0.029049
4545	3	0.029043
4546	5	0.029256
4547	4	0.029250
4548	0	0.029244
4549	3	0.029237
4550	3	0.029231
4551	3	0.029224
4552	2	0.029218
4553	3	0.029212
4554	2	0.029205
4555	1	0.029199
4556	3	0.029192
4557	4	0.029186
4558	2	0.029179
4559	3	0.029173
4560	3	0.029167
4561	2	0.029160
4562	2	0.029154
4563	2	0.029147
4564	2	0.029141
4565	2	0.029135
4566	4	0.029128
4567	3	0.029122
4568	1	0.029116
4569	3	0.029109
4570	2	0.029103
4571	3	0.029096
4572	3	0.029090
4573	2	0.029084
4574	2	0.029077
4575	1	0.029071
4576	3	0.029065
4577	2	0.029058
4578	3	0.029052
4579	2	0.029046
4580	1	0.029039
4581	2	0.029033
4582	3	0.029027
4583	3	0.029020
4584	0	0.029014
4585	3	0.029008
4586	4	0.029001
4587	4	0.028995
4588	4	0.028989
4589	1	0.028982
4590	2	0.028976
4591	4	0.028970
4592	3	0.028963
4593	0	0.028957
4594	0	0.028951
4595	4	0.028945
4596	2	0.028938
4597	4	0.028932
4598	2	0.028926
4599	4	0.028919
4600	2	0.028913
4601	2	0.028907
4602	4	0.028900
4603	2	0.028894
4604	2	0.028888
4605	2	0.028882
4606	1	0.028875
4607	3	0.028869
4608	2	0.028863
4609	3	0.028857
4610	2	0.028850
4611	2	0.028844
4612	1	0.028838
4613	3	0.028832
4614	4	0.028825
4615	2	0.028819
4616	2	0.028813
4617	0	0.028807
4618	3	0.028800
4619	1	0.028794
4620	3	0.028788
4621	1	0.028782
4622	5	0.028992
4623	2	0.028986
4624	4	0.028979
4625	4	0.028973
4626	2	0.028967
4627	5	0.029177
4628	4	0.029170
4629	0	0.029164
4630	2	0.029158
4631	1	0.029151
4632	3	0.029145
4633	1	0.029139
4634	2	0.029132
4635	3	0.029126
4636	3	0.029120
4637	1	0.029114
4638	3	0.029107
4639	2	0.029101
4640	2	0.029095
4641	5	0.029304
4642	3	0.029298
4643	3	0.029291
4644	2	0.029285
4645	1	0.029279
4646	3	0.029272
4647	2	0.029266
4648	4	0.029260
4649	3	0.029254
4650	2	0.029247
4651	4	0.029241
4652	4	0.029235
4653	4	0.029228
4654	4	0.029222
4655	3	0.029216
4656	2	0.029210
4657	2	0.029203
4658	2	0.029197
4659	2	0.029191
4660	0	0.029185
4661	3	0.029178
4662	1	0.029172
4663	3	0.029166
4664	1	0.029160
4665	1	0.029153
4666	2	0.029147
4667	4	0.029141
4668	2	0.029135
4669	3	0.029128
4670	3	0.029122
4671	2	0.029116
4672	5	0.029324
4673	1	0.029317
4674	3	0.029311
4675	4	0.029305
4676	1	0.029299
4677	3	0.029292
4678	3	0.029286
4679	2	0.029280
4680	3	0.029274
4681	2	0.029267
4682	3	0.029261
4683	2	0.029255
4684	3	0.029249
4685	1	0.029242
4686	3	0.029236
4687	1	0.029230
4688	3	0.029224
4689	2	0.029217
4690	2	0.029211
4691	1	0.029205
4692	3	0.029199
4693	4	0.029192
4694	4	0.029186
4695	3	0.029180
4696	2	0.029174
4697	3	0.029168
4698	3	0.029161
4699	4	0.029155
4700	1	0.029149
4701	3	0.029143
4702	3	0.029137
4703	2	0.029130
4704	3	0.029124
4705	3	0.029118
4706	2	0.029112
4707	3	0.029106
4708	4	0.029099
4709	3	0.029093
4710	3	0.029087
4711	2	0.029081
4712	2	0.029075
4713	4	0.029069
4714	3	0.029062
4715	1	0.029056
4716	5	0.029262
4717	2	0.029256
4718	1	0.029250
4719	3	0.029243
4720	4	0.029237
4721	2	0.029231
4722	3	0.029225
4723	3	0.029219
4724	3	0.029213
4725	2	0.029206
4726	3	0.029200
4727	3	0.029194
4728	3	0.029188
4729	3	0.029182
4730	2	0.029175
4731	3	0.029169
4732	2	0.029163
4733	3	0.029157
4734	3	0.029151
4735	1	0.029145
4736	1	0.029139
4737	5	0.029343
4738	3	0.029337
4739	4	0.029331
4740	3	0.029325
4741	3	0.029319
4742	2	0.029313
4743	2	0.029306
4744	2	0.029300
4745	1	0.029294
4746	3	0.029288
4747	1	0.029282
4748	2	0.029275
4749	2	0.029269
4750	2	0.029263
4751	5	0.029467
4752	3	0.029461
4753	3	0.029455
4754	2	0.029449
4755	2	0.029443
4756	4	0.029437
4757	2	0.029430
4758	1	0.029424
4759	3	0.029418
4760	4	0.029412
4761	1	0.029406
4762	1	0.029399
4763	4	0.029393
4764	2	0.029387
4765	4	0.029381
4766	3	0.029375
4767	4	0.029369
4768	2	0.029362
4769	3	0.029356
4770	3	0.029350
4771	0	0.029344
4772	5	0.029547
4773	4	0.029541
4774	4	0.029535
4775	1	0.029529
4776	4	0.029523
4777	1	0.029516
4778	1	0.029510
4779	1	0.029504
4780	2	0.029498
4781	2	0.029492
4782	3	0.029486
4783	2	0.029479
4784	4	0.029473
4785	2	0.029467
4786	1	0.029461
4787	3	0.029455
4788	1	0.029449
4789	2	0.029442
4790	4	0.029436
4791	4	0.029430
4792	2	0.029424
4793	2	0.029418
4794	3	0.029412
4795	1	0.029406
4796	2	0.029399
4797	2	0.029393
4798	2	0.029387
4799	2	0.029381
4800	1	0.029375
4801	1	0.029369
4802	3	0.029363
4803	3	0.029357
4804	4	0.029351
4805	3	0.029344
4806	3	0.029338
4807	0	0.029332
4808	2	0.029326
4809	3	0.029320
4810	2	0.029314
4811	5	0.029516
4812	2	0.029510
4813	3	0.029503
4814	3	0.029497
4815	2	0.029491
4816	4	0.029485
4817	3	0.029479
4818	1	0.029473
4819	3	0.029467
4820	2	0.029461
4821	3	0.029454
4822	4	0.029448
4823	3	0.029442
4824	2	0.029436
4825	0	0.029430
4826	4	0.029424
4827	2	0.029418
4828	3	0.029412
4829	2	0.029406
4830	2	0.029400
4831	1	0.029394
4832	2	0.029387
4833	3	0.029381
4834	3	0.029375
4835	3	0.029369
4836	2	0.029363
4837	2	0.029357
4838	3	0.029351
4839	2	0.029345
4840	3	0.029339
4841	1	0.029333
4842	5	0.029533
4843	2	0.029527
4844	1	0.029521
4845	2	0.029515
4846	3	0.029509
4847	2	0.029503
4848	3	0.029497
4849	2	0.029491
4850	2	0.029485
4851	2	0.029478
4852	2	0.029472
4853	3	0.029466
4854	1	0.029460
4855	4	0.029454
4856	3	0.029448
4857	3	0.029442
4858	2	0.029436
4859	3	0.029430
4860	2	0.029424
4861	2	0.029418
4862	3	0.029412
4863	3	0.029406
4864	4	0.029400
4865	5	0.029599
4866	3	0.029593
4867	2	0.029587
4868	2	0.029581
4869	2	0.029575
4870	2	0.029569
4871	1	0.029563
4872	5	0.029762
4873	1	0.029756
4874	1	0.029750
4875	2	0.029744
4876	2	0.029737
4877	3	0.029731
4878	3	0.029725
4879	2	0.029719
4880	3	0.029713
4881	2	0.029707
4882	1	0.029701
4883	1	0.029695
4884	4	0.029689
4885	2	0.029683
4886	2	0.029677
4887	2	0.029671
4888	3	0.029664
4889	2	0.029658
4890	1	0.029652
4891	3	0.029646
4892	2	0.029640
4893	3	0.029634
4894	4	0.029628
4895	4	0.029622
4896	2	0.029616
4897	3	0.029610
4898	2	0.029604
4899	1	0.029598
4900	4	0.029592
4901	3	0.029586
4902	3	0.029580
4903	2	0.029574
4904	4	0.029568
4905	2	0.029562
4906	4	0.029556
4907	2	0.029550
4908	2	0.029544
4909	3	0.029538
4910	3	0.029532
4911	3	0.029526
4912	2	0.029520
4913	2	0.029514
4914	2	0.029508
4915	2	0.029502
4916	4	0.029496
4917	1	0.029490
4918	2	0.029484
4919	4	0.029478
4920	3	0.029472
4921	2	0.029466
4922	3	0.029460
4923	2	0.029454
4924	2	0.029448
4925	2	0.029442
4926	3	0.029436
4927	2	0.029430
4928	2	0.029424
4929	1	0.029418
4930	1	0.029412
4931	0	0.029406
4932	0	0.029400
4933	1	0.029394
4934	2	0.029388
4935	2	0.029382
4936	4	0.029376
4937	2	0.029370
4938	2	0.029364
4939	5	0.029561
4940	3	0.029555
4941	3	0.029549
4942	1	0.029543
4943	2	0.029537
4944	2	0.029531
4945	1	0.029525
4946	2	0.029519
4947	2	0.029513
4948	2	0.029507
4949	3	0.029501
4950	2	0.029495
4951	3	0.029489
4952	2	0.029483
4953	3	0.029477
4954	2	0.029471
4955	4	0.029465
4956	0	0.029459
4957	4	0.029453
4958	4	0.029447
4959	2	0.029441
4960	3	0.029435
4961	2	0.029430
4962	2	0.029424
4963	2	0.029418
4964	3	0.029412
4965	1	0.029406
4966	5	0.029601
4967	3	0.029595
4968	2	0.029589
4969	3	0.029583
4970	3	0.029577
4971	3	0.029572
4972	3	0.029566
4973	3	0.029560
4974	2	0.029554
4975	2	0.029548
4976	1	0.029542
4977	3	0.029536
4978	1	0.029530
4979	2	0.029524
4980	3	0.029518
4981	3	0.029512
4982	3	0.029506
4983	4	0.029500
4984	3	0.029494
4985	3	0.029488
4986	2	0.029483
4987	3	0.029477
4988	3	0.029471
4989	1	0.029465
4990	2	0.029459
4991	4	0.029453
4992	2	0.029447
4993	2	0.029441
4994	3	0.029435
4995	2	0.029429
4996	1	0.029424
4997	3	0.029418
4998	2	0.029412
4999	1	0.029406
5000	4	0.029400
5001	3	0.029394
5002	4	0.029388
5003	0	0.029382
5004	2	0.029376
5005	3	0.029371
5006	2	0.029365
5007	2	0.029359
5008	4	0.029353
5009	3	0.029347
5010	3	0.029341
5011	2	0.029335
5012	4	0.029330
5013	3	0.029324
5014	1	0.029318
5015	2	0.029312
5016	2	0.029306
5017	3	0.029300
5018	1	0.029295
5019	1	0.029289
5020	2	0.029283
5021	4	0.029277
5022	1	0.029271
5023	3	0.029265
5024	3	0.029260
5025	5	0.029453
5026	3	0.029447
5027	3	0.029441
5028	3	0.029435
5029	0	0.029429
5030	2	0.029423
5031	2	0.029418
5032	2	0.029412
5033	3	0.029406
5034	5	0.029599
5035	2	0.029593
5036	3	0.029587
5037	0	0.029581
5038	3	0.029575
5039	4	0.029569
5040	3	0.029563
5041	2	0.029558
5042	4	0.029552
5043	1	0.029546
5044	3	0.029540
5045	3	0.029534
5046	2	0.029528
5047	4	0.029522
5048	4	0.029517
5049	2	0.029511
5050	4	0.029505
5051	3	0.029499
5052	2	0.029493
5053	1	0.029487
5054	3	0.029482
5055	4	0.029476
5056	2	0.029470
5057	2	0.029464
5058	3	0.029458
5059	1	0.029452
5060	3	0.029447
5061	1	0.029441
5062	3	0.029435
5063	3	0.029429
5064	3	0.029423
5065	3	0.029418
5066	2	0.029412
5067	3	0.029406
5068	3	0.029400
5069	2	0.029394
5070	1	0.029389
5071	3	0.029383
5072	3	0.029377
5073	2	0.029371
5074	3	0.029365
5075	2	0.029360
5076	2	0.029354
5077	4	0.029348
5078	4	0.029342
5079	3	0.029336
5080	1	0.029331
5081	4	0.029325
5082	3	0.029319
5083	3	0.029313
5084	2	0.029308
5085	3	0.029302
5086	3	0.029296
5087	2	0.029290
5088	2	0.029285
5089	4	0.029279
5090	4	0.029273
5091	3	0.029267
5092	4	0.029262
5093	4	0.029256
5094	3	0.029250
5095	4	0.029244
5096	5	0.029435
5097	4	0.029429
5098	2	0.029423
5099	3	0.029418
5100	0	0.029412
5101	3	0.029406
5102	2	0.029400
5103	2	0.029394
5104	3	0.029389
5105	2	0.029383
5106	3	0.029377
5107	4	0.029371
5108	3	0.029366
5109	3	0.029360
5110	2	0.029354
5111	4	0.029348
5112	2	0.029343
5113	4	0.029337
5114	3	0.029331
5115	1	0.029326
5116	3	0.029320
5117	3	0.029314
5118	0	0.029308
5119	1	0.029303
5120	2	0.029297
5121	1	0.029291
5122	1	0.029285
5123	2	0.029280
5124	3	0.029274
5125	0	0.029268
5126	2	0.029263
5127	1	0.029257
5128	2	0.029251
5129	3	0.029245
5130	3	0.029240
5131	2	0.029234
5132	4	0.029228
5133	3	0.029223
5134	4	0.029217
5135	2	0.029211
5136	4	0.029206
5137	3	0.029200
5138	3	0.029194
5139	1	0.029189
5140	4	0.029183
5141	4	0.029177
5142	0	0.029172
5143	1	0.029166
5144	3	0.029160
5145	4	0.029155
5146	3	0.029149
5147	1	0.029143
5148	3	0.029138
5149	4	0.029132
5150	2	0.029126
5151	2	0.029121
5152	2	0.029115
5153	3	0.029109
5154	2	0.029104
5155	2	0.029098
5156	3	0.029092
5157	5	0.029281
5158	3	0.029275
5159	2	0.029269
5160	5	0.029457
5161	3	0.029452
5162	5	0.029640
5163	1	0.029634
5164	2	0.029628
5165	2	0.029622
5166	1	0.029617
5167	4	0.029611
5168	2	0.029605
5169	2	0.029600
5170	4	0.029594
5171	5	0.029781
5172	2	0.029776
5173	2	0.029770
5174	3	0.029764
5175	5	0.029952
5176	2	0.029946
5177	0	0.029940
5178	4	0.029934
5179	3	0.029929
5180	3	0.029923
5181	3	0.029917
5182	3	0.029911
5183	1	0.029905
5184	2	0.029900
5185	2	0.029894
5186	4	0.029888
5187	3	0.029882
5188	3	0.029877
5189	4	0.029871
5190	3	0.029865
5191	3	0.029859
5192	1	0.029854
5193	2	0.029848
5194	3	0.029842
5195	1	0.029836
5196	3	0.029831
5197	4	0.029825
5198	3	0.029819
5199	2	0.029813
5200	4	0.029808
5201	1	0.029802
5202	4	0.029796
5203	3	0.029791
5204	4	0.029785
5205	3	0.029779
5206	2	0.029773
5207	4	0.029768
5208	5	0.029954
5209	2	0.029948
5210	1	0.029942
5211	2	0.029937
5212	2	0.029931
5213	2	0.029925
5214	1	0.029919
5215	3	0.029914
5216	2	0.029908
5217	2	0.029902
5218	5	0.030088
5219	2	0.030082
5220	4	0.030077
5221	1	0.030071
5222	5	0.030257
5223	3	0.030251
5224	3	0.030245
5225	1	0.030239
5226	2	0.030233
5227	4	0.030228
5228	2	0.030222
5229	2	0.030216
5230	4	0.030210
5231	0	0.030205
5232	3	0.030199
5233	2	0.030193
5234	4	0.030187
5235	4	0.030181
5236	4	0.030176
5237	3	0.030170
5238	3	0.030164
5239	2	0.030158
5240	3	0.030153
5241	1	0.030147
5242	3	0.030141
5243	2	0.030135
5244	4	0.030130
5245	3	0.030124
5246	3	0.030118
5247	2	0.030112
5248	1	0.030107
5249	4	0.030101
5250	2	0.030095
5251	4	0.030090
5252	3	0.030084
5253	2	0.030078
5254	2	0.030072
5255	3	0.030067
5256	5	0.030251
5257	3	0.030245
5258	1	0.030240
5259	1	0.030234
5260	2	0.030228
5261	3	0.030222
5262	1	0.030217
5263	3	0.030211
5264	0	0.030205
5265	4	0.030199
5266	2	0.030194
5267	3	0.030188
5268	2	0.030182
5269	1	0.030177
5270	3	0.030171
5271	3	0.030165
5272	1	0.030159
5273	2	0.030154
5274	2	0.030148
5275	2	0.030142
5276	2	0.030136
5277	0	0.030131
5278	2	0.030125
5279	3	0.030119
5280	2	0.030114
5281	2	0.030108
5282	3	0.030102
5283	3	0.030097
5284	1	0.030091
5285	4	0.030085
5286	4	0.030079
5287	2	0.030074
5288	4	0.030068
5289	4	0.030062
5290	2	0.030057
5291	2	0.030051
5292	2	0.030045
5293	0	0.030040
5294	1	0.030034
5295	2	0.030028
5296	3	0.030023
5297	0	0.030017
5298	4	0.030011
5299	3	0.030006
5300	2	0.030000
5301	3	0.029994
5302	3	0.029989
5303	2	0.029983
5304	2	0.029977
5305	3	0.029972
5306	3	0.029966
5307	2	0.029960
5308	1	0.029955
5309	2	0.029949
5310	1	0.029944
5311	2	0.029938
5312	3	0.029932
5313	1	0.029927
5314	0	0.029921
5315	1	0.029915
5316	2	0.029910
5317	2	0.029904
5318	3	0.029898
5319	3	0.029893
5320	3	0.029887
5321	0	0.029882
5322	2	0.029876
5323	2	0.029870
5324	3	0.029865
5325	3	0.029859
5326	3	0.029854
5327	1	0.029848
5328	2	0.029842
5329	2	0.029837
5330	5	0.030019
5331	3	0.030013
5332	2	0.030008
5333	3	0.030002
5334	4	0.029996
5335	1	0.029991
5336	2	0.029985
5337	1	0.029979
5338	4	0.029974
5339	2	0.029968
5340	2	0.029963
5341	1	0.029957
5342	1	0.029951
5343	4	0.029946
5344	1	0.029940
5345	2	0.029935
5346	3	0.029929
5347	0	0.029923
5348	4	0.029918
5349	2	0.029912
5350	1	0.029907
5351	2	0.029901
5352	2	0.029895
5353	1	0.029890
5354	1	0.029884
5355	1	0.029879
5356	3	0.029873
5357	3	0.029867
5358	5	0.030049
5359	2	0.030043
5360	2	0.030037
5361	3	0.030032
5362	3	0.030026
5363	2	0.030021
5364	0	0.030015
5365	4	0.030009
5366	1	0.030004
5367	3	0.029998
5368	3	0.029993
5369	3	0.029987
5370	1	0.029981
5371	4	0.029976
5372	2	0.029970
5373	3	0.029965
5374	4	0.029959
5375	3	0.029953
5376	1	0.029948
5377	3	0.029942
5378	2	0.029937
5379	4	0.029931
5380	3	0.029926
5381	4	0.029920
5382	2	0.029915
5383	3	0.029909
5384	2	0.029903
5385	2	0.029898
5386	3	0.029892
5387	2	0.029887
5388	3	0.029881
5389	3	0.029876
5390	2	0.029870
5391	2	0.029865
5392	4	0.029859
5393	3	0.029854
5394	1	0.029848
5395	4	0.029842
5396	1	0.029837
5397	2	0.029831
5398	2	0.029826
5399	3	0.029820
5400	3	0.029815
5401	4	0.029809
5402	3	0.029804
5403	3	0.029798
5404	3	0.029793
5405	2	0.029787
5406	2	0.029782
5407	3	0.029776
5408	2	0.029771
5409	2	0.029765
5410	4	0.029760
5411	1	0.029754
5412	2	0.029749
5413	3	0.029743
5414	3	0.029738
5415	4	0.029732
5416	4	0.029727
5417	2	0.029721
5418	2	0.029716
5419	2	0.029710
5420	0	0.029705
5421	2	0.029699
5422	3	0.029694
5423	1	0.029688
5424	4	0.029683
5425	1	0.029677
5426	3	0.029672
5427	3	0.029666
5428	3	0.029661
5429	2	0.029656
5430	2	0.029650
5431	3	0.029645
5432	2	0.029639
5433	3	0.029634
5434	3	0.029628
5435	2	0.029623
5436	5	0.029801
5437	3	0.029796
5438	2	0.029790
5439	3	0.029785
5440	3	0.029779
5441	2	0.029774
5442	3	0.029768
5443	4	0.029763
5444	3	0.029758
5445	4	0.029752
5446	3	0.029747
5447	3	0.029741
5448	4	0.029736
5449	1	0.029730
5450	3	0.029725
5451	3	0.029719
5452	2	0.029714
5453	3	0.029708
5454	5	0.029886
5455	1	0.029881
5456	4	0.029875
5457	4	0.029870
5458	2	0.029864
5459	2	0.029859
5460	1	0.029853
5461	4	0.029848
5462	4	0.029843
5463	3	0.029837
5464	3	0.029832
5465	3	0.029826
5466	3	0.029821
5467	2	0.029815
5468	2	0.029810
5469	3	0.029804
5470	3	0.029799
5471	3	0.029793
5472	0	0.029788
5473	2	0.029783
5474	1	0.029777
5475	3	0.029772
5476	2	0.029766
5477	4	0.029761
5478	2	0.029755
5479	1	0.029750
5480	3	0.029745
5481	2	0.029739
5482	1	0.029734
5483	3	0.029728
5484	1	0.029723
5485	1	0.029717
5486	3	0.029712
5487	1	0.029707
5488	5	0.029883
5489	3	0.029878
5490	4	0.029872
5491	2	0.029867
5492	4	0.029862
5493	4	0.029856
5494	3	0.029851
5495	2	0.029845
5496	4	0.029840
5497	2	0.029834
5498	2	0.029829
5499	3	0.029824
5500	1	0.029818
5501	4	0.029813
5502	2	0.029807
5503	4	0.029802
5504	2	0.029797
5505	3	0.029791
5506	5	0.029967
5507	2	0.029962
5508	5	0.030138
5509	1	0.030133
5510	1	0.030127
5511	4	0.030122
5512	2	0.030116
5513	0	0.030111
5514	2	0.030105
5515	3	0.030100
5516	4	0.030094
5517	3	0.030089
5518	1	0.030083
5519	3	0.030078
5520	4	0.030072
5521	1	0.030067
5522	4	0.030062
5523	2	0.030056
5524	3	0.030051
5525	3	0.030045
5526	2	0.030040
5527	0	0.030034
5528	1	0.030029
5529	2	0.030024
5530	3	0.030018
5531	3	0.030013
5532	3	0.030007
5533	2	0.030002
5534	3	0.029996
5535	3	0.029991
5536	3	0.029986
5537	3	0.029980
5538	4	0.029975
5539	3	0.029969
5540	2	0.029964
5541	2	0.029958
5542	1	0.029953
5543	3	0.029948
5544	2	0.029942
5545	4	0.029937
5546	1	0.029931
5547	4	0.029926
5548	4	0.029921
5549	2	0.029915
5550	1	0.029910
5551	0	0.029905
5552	2	0.029899
5553	2	0.029894
5554	3	0.029888
5555	2	0.029883
5556	3	0.029878
5557	2	0.029872
5558	3	0.029867
5559	1	0.029861
5560	3	0.029856
5561	2	0.029851
5562	2	0.029845
5563	3	0.029840
5564	4	0.029835
5565	4	0.029829
5566	1	0.029824
5567	2	0.029819
5568	1	0.029813
5569	1	0.029808
5570	2	0.029803
5571	3	0.029797
5572	4	0.029792
5573	3	0.029786
5574	3	0.029781
5575	3	0.029776
5576	5	0.029950
5577	3	0.029944
5578	2	0.029939
5579	1	0.029934
5580	2	0.029928
5581	1	0.029923
5582	4	0.029918
5583	3	0.029912
5584	3	0.029907
5585	1	0.029902
5586	2	0.029896
5587	2	0.029891
5588	0	0.029885
5589	1	0.029880
5590	0	0.029875
5591	5	0.030048
5592	3	0.030043
5593	1	0.030038
5594	3	0.030032
5595	4	0.030027
5596	4	0.030021
5597	1	0.030016
5598	3	0.030011
5599	2	0.030005
5600	3	0.030000
5601	2	0.029995
5602	4	0.029989
5603	2	0.029984
5604	3	0.029979
5605	2	0.029973
5606	2	0.029968
5607	1	0.029963
5608	2	0.029957
5609	2	0.029952
5610	2	0.029947
5611	3	0.029941
5612	1	0.029936
5613	1	0.029931
5614	3	0.029925
5615	1	0.029920
5616	4	0.029915
5617	2	0.029909
5618	2	0.029904
5619	1	0.029899
5620	1	0.029893
5621	1	0.029888
5622	3	0.029883
5623	1	0.029877
5624	4	0.029872
5625	3	0.029867
5626	3	0.029861
5627	2	0.029856
5628	3	0.029851
5629	1	0.029845
5630	2	0.029840
5631	2	0.029835
5632	1	0.029830
5633	4	0.029824
5634	5	0.029996
5635	3	0.029991
5636	3	0.029986
5637	2	0.029980
5638	4	0.029975
5639	1	0.029970
5640	3	0.029965
5641	2	0.029959
5642	3	0.029954
5643	2	0.029949
5644	2	0.029943
5645	3	0.029938
5646	5	0.030110
5647	2	0.030104
5648	1	0.030099
5649	1	0.030094
5650	3	0.030088
5651	2	0.030083
5652	2	0.030078
5653	4	0.030073
5654	3	0.030067
5655	1	0.030062
5656	2	0.030057
5657	5	0.030228
5658	3	0.030223
5659	3	0.030217
5660	3	0.030212
5661	1	0.030207
5662	3	0.030201
5663	2	0.030196
5664	4	0.030191
5665	1	0.030185
5666	1	0.030180
5667	2	0.030175
5668	1	0.030169
5669	5	0.030340
5670	1	0.030335
5671	1	0.030330
5672	2	0.030324
5673	4	0.030319
5674	1	0.030314
5675	2	0.030308
5676	1	0.030303
5677	1	0.030298
5678	2	0.030292
5679	1	0.030287
5680	3	0.030282
5681	5	0.030452
5682	3	0.030447
5683	1	0.030442
5684	2	0.030436
5685	1	0.030431
5686	2	0.030426
5687	2	0.030420
5688	3	0.030415
5689	3	0.030410
5690	2	0.030404
5691	4	0.030399
